LV_ID,STAGE_NAME,STAGE_NO,IS_DUMMY,MULTIPLICITY,STAGE_IMPULSE,STAGE_APOGEE,STAGE_PERIGEE
1382,DSV-3E-3,2,0,1,,200,200
1382,FW4D,3,0,1,,35780,200
1382,Thor DSV-2C,1,0,1,,200,-5350
1383,Castor,0,0,3,,30,-6340
1383,DSV-3E-3,2,0,1,,200,200
1383,Thor DSV-2C,1,0,1,,200,-5350
1384,Castor,0,0,3,,30,-6340
1384,DSV-3E-3,2,0,1,,640,-6300
1384,Star 37D,3,0,1,,5000,640
1384,Thor DSV-2C,1,0,1,,200,-5350
1385,Castor 2,0,0,3,,30,-6340
1385,DSV-3E-3,2,0,1,,200,200
1385,FW4D,3,0,1,,200,200
1385,LT Thor DSV-2L-1B,1,0,1,,150,-4800
1386,Castor 2,0,0,3,,30,-6340
1386,DSV-3E-3,2,0,1,,200,200
1386,LT Thor DSV-2L-1B,1,0,1,,150,-4800
1386,Star 37D,3,0,1,,37800,200
1387,Castor 2,0,0,6,,30,-6340
1387,DSV-3E-3,2,0,1,,200,-1000
1387,LT Thor DSV-2L-1C,1,0,1,,150,-4800
1387,Star 37D,3,0,1,,37800,200
1388,Castor 2,0,0,3,,30,-6340
1388,DSV-3E-3,2,0,1,,200,200
1388,LT Thor DSV-2L-1B,1,0,1,,150,-4800
1389,Castor 2,0,0,6,,30,-6340
1389,DSV-3E-3,2,0,1,,200,200
1389,LT Thor DSV-2L-1C,1,0,1,,150,-4800
1390,MG-18,2,0,1,,700,700
1390,Thor DM-18A,1,0,1,,700,-5200
1391,Agena B,2,0,1,,200,200
1391,Thor DSV-2A,1,0,1,,150,-5800
1392,Agena D,2,0,1,,200,200
1392,Thor DSV-2A,1,0,1,,150,-5800
1393,Agena B,2,0,1,,200,200
1393,Castor 1,0,0,3,,45,-6000
1393,Thor DSV-2C,1,0,1,,150,-5700
1394,Agena D,2,0,1,,200,200
1394,Castor 1,0,0,3,,45,-6000
1394,Thor DSV-2C,1,0,1,,150,-5700
1395,Agena D,2,0,1,,200,200
1395,Castor 2,0,0,3,,45,-6000
1395,LT Thor DSV-2L-1A,1,0,1,,150,-5520
1396,Agena D,2,0,1,,200,200
1396,Castor 2,0,0,3,,45,-6000
1396,LT Thor DSV-2L-1A,1,0,1,,150,-5520
1397,Tianying-3C,1,0,1,,200,-6378
1398,Tianying-3C,1,0,1,,200,-6378
1399,Tianying-3C,2,0,1,,320,-6378
1399,Tianying-3F Booster,1,0,1,,10,-6378
1400,BER,1,0,1,,20,-6370
1400,P064,3,0,1,,150,-5000
1400,Tacite,2,0,1,,150,-6300
1401,Tiny Tim,1,0,1,,1,-6378
1402,Agena D,3,0,1,,200,200
1402,LR87AJ11,1,0,1,,90,-6300
1402,LR91AJ11,2,0,1,,130,-5000
1403,Agena D,3,0,1,,200,200
1403,LR87AJ11,1,0,1,,90,-6300
1403,LR91AJ11,2,0,1,,130,-5000
1404,Agena D,3,0,1,,200,200
1404,LR87AJ11,1,0,1,,90,-6300
1404,LR91AJ11,2,0,1,,130,-5000
1405,Agena D,3,0,1,,200,200
1405,LR87AJ11,1,0,1,,90,-6300
1405,LR91AJ11,2,0,1,,130,-5000
1406,LR87AJ11,1,0,1,,140,-5000
1406,LR91AJ11,2,0,1,,200,200
1406,UA1206,0,0,2,,45,-6200
1407,IUS SRM-1,3,0,1,,200,200
1407,IUS SRM-2,4,0,1,,200,200
1407,LR87AJ11,1,0,1,,140,-5000
1407,LR91AJ11,2,0,1,,200,200
1407,UA1206,0,0,2,,45,-6200
1408,LR87AJ11,1,0,1,,140,-5000
1408,LR91AJ11,2,0,1,,200,200
1408,Transtage,3,0,1,,200,200
1408,UA1206,0,0,2,,45,-6200
1409,Centaur T,3,0,1,,200,200
1409,LR87AJ11A,1,0,1,,160,-5000
1409,LR91AJ11A,2,0,1,,220,-3000
1409,UA1207,0,0,2,,60,-6200
1410,Centaur T,3,0,1,,220,220
1410,LR87AJ11A,1,0,1,,185,-5000
1410,LR91AJ11A,2,0,1,,220,-2200
1410,SRMU,0,0,2,,75,-6200
1411,IUS SRM-1,3,0,1,,200,200
1411,IUS SRM-2,4,0,1,,200,200
1411,LR87AJ11A,1,0,1,,160,-5000
1411,LR91AJ11A,2,0,1,,200,200
1411,UA1207,0,0,2,,60,-6200
1412,IUS SRM-1,3,0,1,,200,200
1412,IUS SRM-2,4,0,1,,200,200
1412,LR87AJ11A,1,0,1,,180,-5000
1412,LR91AJ11A,2,0,1,,200,200
1412,SRMU,0,0,2,,75,-6200
1413,LR87AJ11A,1,0,1,,160,-5000
1413,LR91AJ11A,2,0,1,,200,200
1413,UA1207,0,0,2,,60,-6200
1414,LR87AJ11A,1,0,1,,160,-5000
1414,LR91AJ11A,2,0,1,,200,200
1414,SRMU,0,0,2,,75,-6200
1415,LR87AJ11A,1,0,1,,160,-5000
1415,LR91AJ11A,2,0,1,,200,200
1415,UA1207,0,0,2,,60,-6200
1416,LR87AJ11A,1,0,1,,160,-5000
1416,LR91AJ11A,2,0,1,,200,200
1416,SRMU,0,0,2,,75,-6200
1417,LR87AJ11A,1,0,1,,160,-5000
1417,LR91AJ11A,2,0,1,,200,200
1417,UA1207,0,0,2,,60,-6200
1418,LR87AJ11A,1,0,1,,160,-5000
1418,LR91AJ11A,2,0,1,,200,200
1418,SRMU,0,0,2,,75,-6200
1419,LR87,1,0,1,,100,-5950
1419,LR91,2,0,1,,1000,-3200
1420,LR87AJ5,1,0,1,,110,-5950
1420,LR91AJ5,2,0,1,,1300,-3000
1421,LR87AJ5,1,0,1,,120,-5950
1421,LR91AJ5,2,0,1,,180,180
1422,LR87AJ5,1,0,1,,120,-5950
1422,LR91AJ5,2,0,1,,200,200
1423,LR87AJ9,1,0,1,,90,-6300
1423,LR91AJ9,2,0,1,,160,-5500
1423,Transtage,3,0,1,,200,200
1424,Agena D,3,0,1,,200,200
1424,LR87AJ9,1,0,1,,90,-6300
1424,LR91AJ9,2,0,1,,130,-5000
1425,LR87AJ11,1,0,1,,120,-5060
1425,LR91AJ11,2,0,1,,160,-500
1425,Transtage,3,0,1,,200,200
1425,UA1205,0,0,2,,55,-6300
1426,LR87AJ11,1,0,1,,120,-5060
1426,LR91AJ11,2,0,1,,200,200
1426,UA1205,0,0,2,,55,-6300
1427,Centaur D-1T,3,0,1,,200,200
1427,LR87AJ11,1,0,1,,120,-5000
1427,LR91AJ11,2,0,1,,180,-3000
1427,UA1205,0,0,2,,50,-6300
1428,BER,1,0,1,,20,-6370
1428,Berenice St2,2,0,1,,250,-6300
1429,Tochka,1,0,1,,20,-6378
1430,Tochka-U,1,0,1,,20,-6378
1431,Tomahawk,1,0,1,,100,-6370
1432,Topaze VE111C,1,0,1,,100,-6370
1433,Topaze VE111L,1,0,1,,100,-6370
1434,15Zh58A,1,0,1,,70,-6300
1434,15Zh58B,2,0,1,,200,-6000
1434,15Zh58V,3,0,1,,1000,-4000
1435,15Zh58A,1,0,1,,70,-6300
1435,15Zh58B,2,0,1,,200,-6000
1435,15Zh58V,3,0,1,,1000,-4000
1436,15Zh58MA,1,0,1,,70,-6300
1436,15Zh58MB,2,0,1,,200,-6000
1436,15Zh58MV,3,0,1,,1000,-4000
1437,15Zh58MA,1,0,1,,70,-6300
1437,15Zh58MB,2,0,1,,200,-6000
1437,15Zh58MV,3,0,1,,1000,-4000
1438,Cygnus 5,6,0,1,,3331,-6289
1438,Lance,3,0,1,,300,-6338
1438,M-6,1,0,1,,12,-6378
1438,Nike,2,0,1,,40,-6378
1438,T-40,4,0,1,,425,-6361
1438,T-55,5,0,1,,943,-6369
1439,Altair,3,0,1,507,700,-6370
1439,Castor,1,0,1,8930,58,-6350
1439,Cygnus 15,4,0,1,106,2300,-6320
1439,Cygnus 5,5,0,1,3.8,2000,-6328
1439,Recruit,0,0,2,530,1,-6378
1439,Skat,2,0,1,,305,-6310
1440,Altair,3,0,1,507,700,-6368
1440,Castor,1,0,1,8930,58,-6350
1440,Cygnus 15,4,0,1,,2670,-6360
1440,Lance,2,0,1,,300,-6310
1440,Recruit,0,0,2,530,1,-6378
1441,Deacon,2,0,1,,5,-6378
1441,Deacon,1,0,3,,5,-6378
1441,HPAG,3,0,1,,10,-6378
1442,Trident C-4 Stage 1,1,0,1,,40,-6370
1442,Trident C-4 Stage 2,2,0,1,,150,-6000
1442,Trident C-4 Stage 3,3,0,1,,1000,-4500
1443,Trident D-5 Stage 1,1,0,1,,40,-6370
1443,Trident D-5 Stage 2,2,0,1,,150,-6000
1443,Trident D-5 Stage 3,3,0,1,,1000,-4500
1444,Deacon,1,0,3,,10,-6378
1445,Deacon,1,0,3,,10,-6378
1445,HPAG,2,0,1,,20,-6378
1446,11S691,1,0,1,,70,-6000
1446,11S692,2,0,1,,400,100
1447,8S671,1,0,1,,70,-6000
1447,8S672,2,0,1,,400,100
1448,11S691,1,0,1,,70,-6100
1448,11S692,2,0,1,,200,-2700
1448,S5M,3,0,1,,400,400
1449,8S816,1,0,1,,100,-6100
1449,8S817,2,0,1,,1000,-4500
1450,8S816,1,0,1,,100,-6100
1450,8S817,2,0,1,,1000,-4500
1451,8S816,1,0,1,,100,-6100
1451,8S817,2,0,1,,1000,-4500
1452,UR-100NA,1,0,1,,100,-6100
1452,UR-100NB,2,0,1,,1000,-4500
1453,UR-100NA,1,0,1,,100,-6100
1453,UR-100NB,2,0,1,,1000,-4500
1453,UR-100NU APB,3,0,1,,1000,-4500
1454,UR-100NA,1,0,1,,100,-6100
1454,UR-100NB,2,0,1,,1000,-4500
1454,UR-100NU APB,3,0,1,,1000,-4500
1455,UR-100NA,1,0,1,,100,-6100
1455,UR-100NB,2,0,1,,1000,-4500
1455,UR-100NU APB,3,0,1,,1000,-4500
1456,8S816,1,0,1,,100,-6100
1456,8S817,2,0,1,,1000,-4500
1457,8S811,1,0,1,,500,-6100
1457,8S812,2,1,1,,500,-6100
1458,8S810,1,0,1,,60,-6200
1458,8S811,2,0,1,,130,-5000
1461,Taepo Dong 2,1,0,1,,70,-6100
1461,Unha-1 Stage 2,2,0,1,,1000,-5000
1462,Taepo Dong 2,1,0,1,,70,-6100
1462,Unha-2 Stage 2,2,0,1,,220,-5000
1462,Unha-2 Stage 3,3,0,1,,220,-5000
1463,Taepo Dong 2,1,0,1,,70,-6100
1463,Unha-2 Stage 2,2,0,1,,220,-5000
1463,Unha-3 Stage 3,3,0,1,,220,-5000
1466,HIBEX-U,1,0,1,,20,-6300
1466,Upstage,2,0,1,,20,-6300
1467,Apache,2,0,1,,200,-6300
1467,Ute,1,0,1,,10,-6378
1468,Tomahawk,2,0,1,,200,-6300
1468,Ute,1,0,1,,10,-6378
1469,V-1000,1,0,1,,25,-6300
1469,V-1000 Booster,0,0,1,,2,-6378
1470,V-2,1,0,1,,100,-6260
1471,V-750,1,0,1,,27,-6378
1471,V-750 Booster,0,0,1,,10,-6378
1472,V-825,1,0,1,,180,-6300
1472,V-825 Booster,0,0,1,,20,-6370
1473,Aigle,1,0,1,,20,-6378
1474,Aigle,1,0,1,,20,-6378
1475,S-40TM,2,0,1,,800,-5000
1475,S-43,0,0,4,,40,-6310
1475,S-43TM,1,0,1,,120,-6100
1475,S-44,3,0,1,,800,800
1476,VLS-R1,2,1,1,,10,-6370
1476,VLS-R1 Strapon,1,0,4,,10,-6370
1477,VLS-R2,1,0,1,,50,-6370
1477,VLS-R2 Strapon,0,0,4,,10,-6370
1478,Sonda 3-1,1,0,1,,120,-6370
1479,Improved Orion,2,0,1,,400,-6300
1479,Sonda 3-1,1,0,1,,120,-6370
1480,Imp Malemute,2,0,1,,400,-6300
1480,S31,1,0,1,,20,-6378
1481,Improved Orion,2,0,1,,400,-6300
1481,S31,1,0,1,,20,-6378
1482,S-40TM,1,0,1,,100,-6300
1482,S-44,2,0,1,,950,-6000
1483,S-40TM,1,0,1,,100,-6300
1483,S-44M,2,0,1,,950,-6000
1484,S31,1,0,1,,20,-6378
1484,Sonda 3-1,2,0,1,,100,-6370
1485,AJ10,2,0,1,,650,-5600
1485,Vanguard,1,0,1,,165,-6000
1485,X-248,3,0,1,,4000,650
1486,AJ10,2,0,1,,650,-5600
1486,GCR 33KS2800,3,0,1,,4000,650
1486,Vanguard,1,0,1,,165,-6000
1487,AVUM-RD868P,4,0,1,,700,700
1487,Vega P80FW,1,0,1,,50,-6000
1487,Zefiro 23,2,0,1,,150,-5000
1487,Zefiro 9A,3,0,1,,160,160
1488,AVUM,4,0,1,,700,700
1488,Vega P80FW,1,0,1,,50,-6000
1488,Zefiro 23,2,0,1,,150,-5000
1488,Zefiro 9A,3,0,1,,160,160
1489,Vesuve,1,0,1,,20,-6378
1490,Veronique,1,0,1,,150,-6300
1491,Veronique 61,1,0,1,,200,-6300
1492,Veronique 61M,1,0,1,,200,-6300
1493,Veronique AGI,1,0,1,,150,-6300
1494,Veronique P2,1,0,1,,2,-6378
1495,Veronique P6,1,0,1,,2,-6378
1496,Veronique R,1,0,1,,2,-6378
1497,R-14,1,0,1,,1500,-6100
1498,Vesta,1,0,1,,200,-6300
1499,Viking,1,0,1,,200,-6300
1500,Viking Type 9,1,0,1,,200,-6300
1501,Viper II,1,0,1,,75,-6370
1502,Viper IIIA,1,0,1,,100,-6370
1503,Falcon,2,0,1,,150,-6300
1503,Viper I,1,0,1,,50,-6370
1504,Viper V,1,0,1,,100,-6370
1505,Arrow II,2,0,1,,100,-6370
1505,Viper II,1,0,1,,10,-6370
1506,Viper II,1,0,1,,123,-6370
1507,R-29R St 1,1,0,1,,200,-6100
1507,R-29R St 2,2,0,1,,1000,-5000
1508,11A57I,3,0,1,,200,200
1508,8K74,1,0,4,,60,-5900
1508,8K74A,2,0,1,,120,-5000
1509,8A92E,3,0,1,,200,200
1509,8K74,1,0,4,,60,-5900
1509,8K74A,2,0,1,,120,-5000
1510,8A92ME,3,0,1,,200,200
1510,8K74,1,0,4,,60,-5900
1510,8K74A,2,0,1,,120,-5000
1511,8K71,1,0,4,,60,-5900
1511,8K71A,2,0,1,,120,-5000
1511,8K72E,3,0,1,,200,200
1512,8K71,1,0,4,,60,-5900
1512,8K71A,2,0,1,,120,-5000
1512,8K72KE,3,0,1,,200,200
1513,8K71,1,0,4,,60,-5900
1513,8K71A,2,0,1,,120,-5000
1513,8K72E,3,0,1,,200,200
1514,R-29 St 1,1,0,1,,100,-6100
1514,R-29 St 2,2,0,1,,1000,-5000
1515,Tiny Tim,0,0,1,,2,-6378
1515,WAC Corporal,1,1,1,,2,-6378
1516,Tiny Tim,0,0,1,,2,-6378
1516,WAC Corporal,1,0,1,,40,-6378
1517,Tiny Tim,0,0,1,,2,-6378
1517,WAC Corporal,1,0,1,,40,-6378
1518,Antares,2,0,1,,238,-6370
1518,Pollux,1,0,1,,50,-6370
1518,Recruit,0,0,2,,2,-6378
1519,Wasserfall,1,0,1,,10,-6378
1520,NB-52,0,0,1,,14,-6378
1520,X-15,1,0,1,,100,-6200
1521,Recruit,3,0,1,,140,-5800
1521,Recruit,2,0,3,,140,-6000
1521,TX-20 Sergeant,1,0,1,,140,-6300
1522,Dummy stage,2,0,1,,20,-6378
1522,Dummy stage,3,0,1,,20,-6378
1522,X-201,1,0,1,,20,-6378
1523,NOTS 124-C,2,0,3,,20,-6378
1523,NOTS 124-C,3,0,1,,20,-6378
1523,X-201,1,0,1,,20,-6378
1524,Dummy stage,3,0,1,,11,-6378
1524,Dummy stage,2,0,1,,11,-6378
1524,T-40,1,0,1,,11,-6378
1525,ATACMS,1,0,1,,15,-6378
1525,B-52H,0,0,1,,15,-6378
1525,X-51A,2,0,1,,20,-6378
1526,X-7,2,0,1,,30,-6378
1526,X-7A-1 Booster,1,0,1,,0,-6378
1527,Lance,0,0,2,,0,-6378
1527,X-7,1,0,1,,30,-6378
1528,Lance,0,0,2,,0,-6378
1528,X-7,1,0,1,,30,-6378
1529,Xaero,1,0,1,,30,-6378
1530,15Zh58MA,1,0,1,,70,-6300
1530,15Zh58MB,2,0,1,,200,-6000
1530,15Zh58MV,3,0,1,,1000,-4000
1531,15Zh58MA,1,0,1,,70,-6300
1531,15Zh58MB,2,0,1,,200,-6000
1531,15Zh58MV,3,0,1,,1000,-4000
1532,15Zh58MA,1,0,1,,70,-6300
1532,15Zh58MB,2,0,1,,200,-6000
1532,15Zh58MV,3,0,1,,1000,-4000
1533,ZUR-215,1,0,1,,27,-6378
1534,Zelzal,1,0,1,,60,-6378
1535,Cuckoo IA,0,0,1,,10,-6378
1535,Zenit,1,0,1,,140,-6370
1536,Zenit,1,0,1,,145,-6370
1537,11S771,1,0,1,,150,-6100
1537,11S772,2,0,1,,700,700
1538,11S771,1,0,1,,100,-6200
1538,11S772,2,0,1,,900,900
1539,11S771,1,0,1,,150,-6100
1539,11S772,2,0,1,,700,700
1540,11S771,1,0,1,,150,-6100
1540,11S772,2,0,1,,700,700
1541,11S771,1,0,1,,100,-6200
1541,11S772,2,0,1,,200,-2220
1541,Fregat-SB,3,0,1,,2000,200
1542,11S771,1,0,1,,100,-6200
1542,11S772,2,0,1,,200,-2220
1542,Blok DM-SL,3,0,1,,2000,200
1543,11S771,1,0,1,,100,-6200
1543,11S772,2,0,1,,200,-2220
1543,Blok DM-SLB,3,0,1,,2000,200
1545,ZN-1,1,0,1,,70,-6370
1546,ATACMS,1,0,1,,120,-6300
1547,Zulfiqar,1,0,1,,60,-6378
1548,R-27,1,0,1,,500,-6000
1549,R-27,1,0,1,,500,-6000
1550,R-27,1,0,1,,500,-6000
1551,C-17,0,0,1,,10,-6378
1551,SR19,2,0,1,,300,-5500
1551,SR19,1,0,1,,70,-6100
1552,MLRS,0,0,2,,5,-6100
1552,SR19,1,0,1,,70,-6100
1552,SR19,2,0,1,,300,-5500
